,5.400.C1 room temp,5.400.C1 rcp load,5.400.C1 air load,5.400.C1 occ,5.400.C1 rcp cool load,5.400.C1 rcp heat load,5.400.C1 setpoint,5.416 room temp,5.416 rcp load,5.416 air load,5.416 occ,5.416 rcp cool load,5.416 rcp heat load,5.416 setpoint,5.417 room temp,5.417 rcp load,5.417 air load,5.417 occ,5.417 rcp cool load,5.417 rcp heat load,5.417 setpoint,5.420 room temp,5.420 rcp load,5.420 air load,5.420 occ,5.420 rcp cool load,5.420 rcp heat load,5.420 setpoint,5.425 room temp,5.425 rcp load,5.425 air load,5.425 occ,5.425 rcp cool load,5.425 rcp heat load,5.425 setpoint,5.426 room temp,5.426 rcp load,5.426 air load,5.426 occ,5.426 rcp cool load,5.426 rcp heat load,5.426 setpoint,5.429 room temp,5.429 rcp load,5.429 air load,5.429 occ,5.429 rcp cool load,5.429 rcp heat load,5.429 setpoint,Thermometer,Solar Radiation Sensor,OAT_Smooth,sp_delta,5.400.C1 Heating SP,5.400.C1 Cooling SP,5.416 Heating SP,5.416 Cooling SP,5.417 Heating SP,5.417 Cooling SP,5.420 Heating SP,5.420 Cooling SP,5.425 Heating SP,5.425 Cooling SP,5.426 Heating SP,5.426 Cooling SP,5.429 Heating SP,5.429 Cooling SP
2025-05-16 16:00:00,73.09999085,0.0,-249.49479500544152,0.0,0.0,0.0,75.99999237,75.59999085,0.0,-4.366836118493182,0.0,0.0,0.0,77.99999237,76.19999695,0.0,-1.9693429045108464,0.0,0.0,0.0,77.99999237,78.69999695,-1827.5599358574016,-196.58916155076838,0.0,-1827.5599358574016,0.0,77.99999237,72.53999329,-789.5058845684447,-209.88196736571666,1.0,-789.5058845684447,0.0,71.99999237,75.62999725,0.0,0.0,0.0,0.0,0.0,77.99999237,72.08999634,0.0,-467.80664914291333,0.0,0.0,0.0,77.99999237,81.10400124,626.0,77.4590002075,0.0,75.99999237,80.0,65.0,77.99999237,65.0,77.99999237,65.0,77.99999237,65.0,71.99999237,65.0,77.99999237,65.0,77.99999237
2025-05-16 16:15:00,73.12999725,0.0,-245.37915007294365,0.0,0.0,0.0,75.99999237,75.59999085,0.0,-2.400179471178108,0.0,0.0,0.0,77.99999237,76.09999085,0.0,-1.5277883850205014,0.0,0.0,0.0,77.99999237,78.69999695,-3124.7696803299223,-923.4978265871838,1.0,-3124.7696803299223,0.0,71.99999237,72.47999573,-781.1924200043612,-225.1175330057729,1.0,-781.1924200043612,0.0,71.99999237,75.52999115,0.0,0.0,0.0,0.0,0.0,77.99999237,72.02999115,0.0,-476.4455989987069,0.0,0.0,0.0,77.99999237,81.3019989,585.8,77.975375224375,0.0,75.99999237,80.0,65.0,77.99999237,65.0,77.99999237,65.0,71.99999237,65.0,71.99999237,65.0,77.99999237,65.0,77.99999237
2025-05-16 16:30:00,73.02999115,0.0,-233.16756121225842,0.0,0.0,0.0,75.99999237,74.59999085,-3210.773146416735,-209.63786634960542,1.0,-3210.773146416735,0.0,71.99999237,76.69999695,0.0,-3.459778071027056,0.0,0.0,0.0,77.99999237,73.19999695,-3210.773146416735,-448.7013914997485,1.0,-3210.773146416735,0.0,71.99999237,72.40999603,-610.0468830399899,-216.72842276064955,1.0,-610.0468830399899,0.0,71.99999237,72.78999329,-3210.773146416735,-1254.8011839600808,1.0,-3210.773146416735,0.0,71.99999237,72.01999664,0.0,-472.0966801870318,0.0,0.0,0.0,77.99999237,81.62599945,542.4,78.49850018125,0.0,75.99999237,80.0,65.0,71.99999237,65.0,77.99999237,65.0,71.99999237,65.0,71.99999237,65.0,71.99999237,65.0,77.99999237
2025-05-16 16:45:00,73.01999664,0.0,-250.24728696034356,0.0,0.0,0.0,75.99999237,73.79999542,-2752.0902900177757,-206.56741088472614,1.0,-2752.0902900177757,0.0,71.99999237,76.99999237,0.0,0.0,0.0,0.0,0.0,77.99999237,72.69999695,-1720.0564576467773,-223.99559010486124,1.0,-1720.0564576467773,0.0,71.99999237,72.31999207,0.0,0.0,0.0,0.0,0.0,77.99999237,73.00999451,-2752.0902900177757,-653.5825676264006,1.0,-2752.0902900177757,0.0,71.99999237,71.97999573,0.0,-486.3554836202863,0.0,0.0,0.0,77.99999237,81.93199959,435.8,78.993500138125,0.0,75.99999237,80.0,65.0,71.99999237,65.0,77.99999237,65.0,71.99999237,65.0,77.99999237,65.0,71.99999237,65.0,77.99999237
2025-05-16 17:00:00,73.02999115,0.0,-248.6548208396891,0.0,0.0,0.0,75.99999237,72.8999939,0.0,-3.1256619778272974,0.0,0.0,0.0,77.99999237,77.09999085,0.0,-1.372706181537143,0.0,0.0,0.0,77.99999237,77.49999237,0.0,-118.52133966851908,0.0,0.0,0.0,77.99999237,72.53999329,-3024.4320855670812,-1106.0928255430492,1.0,-3024.4320855670812,0.0,71.99999237,72.92999268,-2759.7942578880957,-273.0589697294541,1.0,-2759.7942578880957,0.0,71.99999237,72.01999664,0.0,-473.8704044807157,0.0,0.0,0.0,77.99999237,82.03999863,328.0,79.44237511249999,0.0,75.99999237,80.0,65.0,77.99999237,65.0,77.99999237,65.0,77.99999237,65.0,71.99999237,65.0,71.99999237,65.0,77.99999237
2025-05-16 17:15:00,73.06999207,0.0,-262.1979418511303,0.0,0.0,0.0,75.99999237,73.59999085,0.0,-2.180280398809782,0.0,0.0,0.0,77.99999237,77.09999085,0.0,-1.6434384444104189,0.0,0.0,0.0,77.99999237,78.79999542,-2698.3389091419463,-188.0227477141314,0.0,-2698.3389091419463,0.0,77.99999237,72.02999115,-53.966779391694885,-224.24029081083552,1.0,-53.966779391694885,0.0,71.99999237,73.28999329,0.0,0.0,0.0,0.0,0.0,77.99999237,71.99999237,0.0,-488.9711326892957,0.0,0.0,0.0,77.99999237,81.62599945,272.0,79.824875069375,0.0,75.99999237,80.0,65.0,77.99999237,65.0,77.99999237,65.0,77.99999237,65.0,71.99999237,65.0,77.99999237,65.0,77.99999237
2025-05-16 17:30:00,73.0799942,0.0,-253.34702512644975,0.0,0.0,0.0,75.99999237,73.59999085,0.0,-4.10599373195036,0.0,0.0,0.0,77.99999237,77.09999085,0.0,-7.996583074164672,0.0,0.0,0.0,77.99999237,78.8999939,-2734.173440486189,-186.1090454998877,0.0,-2734.173440486189,0.0,77.99999237,72.22999573,-359.3485109709205,-223.9884246017999,1.0,-359.3485109709205,0.0,71.99999237,74.22999573,0.0,0.0,0.0,0.0,0.0,77.99999237,71.99999237,0.0,-478.48463818900433,0.0,0.0,0.0,77.99999237,80.78000069,400.2,80.10837512124999,0.0,75.99999237,80.0,65.0,77.99999237,65.0,77.99999237,65.0,77.99999237,65.0,71.99999237,65.0,77.99999237,65.0,77.99999237
2025-05-16 17:45:00,73.12999725,0.0,-257.6223474215916,0.0,0.0,0.0,75.99999237,73.3999939,0.0,-2.3712641207373206,0.0,0.0,0.0,77.99999237,76.99999237,0.0,-4.1588875557727105,0.0,0.0,0.0,77.99999237,78.99999237,-2852.429254455809,-512.732430278397,0.0,-2852.429254455809,0.0,77.99999237,72.38999176,-541.9615452168708,-231.00590920463668,1.0,-541.9615452168708,0.0,71.99999237,74.54999542,0.0,0.0,0.0,0.0,0.0,77.99999237,71.97999573,0.0,-475.2923316196587,0.0,0.0,0.0,77.99999237,80.58199959,341.4,80.332250095625,0.0,75.99999237,80.0,65.0,77.99999237,65.0,77.99999237,65.0,77.99999237,65.0,71.99999237,65.0,77.99999237,65.0,77.99999237
2025-05-16 18:00:00,73.15999603,0.0,-266.9501126307483,0.0,0.0,0.0,75.99999237,73.69999695,0.0,-1.9694461518470432,0.0,0.0,0.0,77.99999237,76.69999695,0.0,-5.228460858687742,0.0,0.0,0.0,77.99999237,78.19999695,0.0,-183.99738768356065,0.0,0.0,0.0,77.99999237,72.51999664,-843.6878183793588,-225.8794045853843,1.0,-843.6878183793588,0.0,71.99999237,74.72999573,0.0,0.0,0.0,0.0,0.0,77.99999237,71.97999573,0.0,-480.61733155084687,0.0,0.0,0.0,77.99999237,80.47400055,292.2,80.50325014687499,0.0,75.99999237,80.0,65.0,77.99999237,65.0,77.99999237,65.0,77.99999237,65.0,71.99999237,65.0,77.99999237,65.0,77.99999237
2025-05-16 18:15:00,73.21999359,0.0,-262.67267639184934,0.0,0.0,0.0,75.99999237,74.09999085,0.0,-2.003054611766915,0.0,0.0,0.0,77.99999237,76.49999237,0.0,-7.315537375398305,0.0,0.0,0.0,77.99999237,78.19999695,-2114.237571597342,-401.1524007983967,0.0,-2114.237571597342,0.0,77.99999237,72.53999329,-913.3506219968058,-234.9016801639403,1.0,-913.3506219968058,0.0,71.99999237,74.90999603,0.0,0.0,0.0,0.0,0.0,77.99999237,71.97999573,0.0,-476.3014504022472,0.0,0.0,0.0,77.99999237,80.47400055,225.6,80.641625095625,0.0,75.99999237,80.0,65.0,77.99999237,65.0,77.99999237,65.0,77.99999237,65.0,71.99999237,65.0,77.99999237,65.0,77.99999237
2025-05-16 18:30:00,73.24999237,0.0,-253.41911754132317,0.0,0.0,0.0,75.99999237,74.3999939,0.0,-3.4408683147312997,0.0,0.0,0.0,77.99999237,76.49999237,0.0,-5.115869250845444,0.0,0.0,0.0,77.99999237,78.19999695,0.0,-401.0117504442941,0.0,0.0,0.0,77.99999237,72.51999664,-737.9043786817061,-218.01525030246606,1.0,-737.9043786817061,0.0,71.99999237,75.03999329,0.0,0.0,0.0,0.0,0.0,77.99999237,71.95999146,0.0,-456.45411913228986,0.0,0.0,0.0,77.99999237,80.36600151,136.6,80.75975022437501,0.0,75.99999237,80.0,65.0,77.99999237,65.0,77.99999237,65.0,77.99999237,65.0,71.99999237,65.0,77.99999237,65.0,77.99999237
2025-05-16 18:45:00,73.27999115,0.0,-257.8405996409756,0.0,0.0,0.0,75.99999237,74.19999695,0.0,-0.8364711080958779,0.0,0.0,0.0,77.99999237,76.49999237,0.0,-6.746512362759758,0.0,0.0,0.0,77.99999237,78.69999695,-1952.9810801649292,-190.06051091000847,0.0,-1952.9810801649292,0.0,77.99999237,72.56999207,-921.8070663481036,-225.87404441443562,1.0,-921.8070663481036,0.0,71.99999237,75.1499939,0.0,0.0,0.0,0.0,0.0,77.99999237,71.99999237,0.0,-481.0553050874378,0.0,0.0,0.0,77.99999237,79.9519989,85.0,80.81262514687499,0.0,75.99999237,80.0,65.0,77.99999237,65.0,77.99999237,65.0,77.99999237,65.0,71.99999237,65.0,77.99999237,65.0,77.99999237
2025-05-16 19:00:00,73.30999756,0.0,-258.2295177786383,0.0,0.0,0.0,75.99999237,73.99999237,0.0,-3.6907544571355055,0.0,0.0,0.0,79.99999237,76.3999939,0.0,-4.061604398136781,0.0,0.0,0.0,79.99999237,78.69999695,0.0,-123.36136884263344,0.0,0.0,0.0,79.99999237,72.6499939,-894.4293076460932,-222.45526102953536,1.0,-894.4293076460932,0.0,71.99999237,75.23999786,0.0,0.0,0.0,0.0,0.0,79.99999237,72.02999115,0.0,-415.35580932672326,0.0,0.0,0.0,79.99999237,79.43000069,93.8,80.81262514687499,2.0,75.99999237,80.0,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,71.99999237,65.0,79.99999237,65.0,79.99999237
2025-05-16 19:15:00,73.36999512,0.0,-267.53927646229295,0.0,0.0,0.0,75.99999237,74.09999085,0.0,0.0,0.0,0.0,0.0,79.99999237,75.99999237,0.0,-4.589912065155447,0.0,0.0,0.0,79.99999237,79.19999695,0.0,-320.96920002174033,0.0,0.0,0.0,79.99999237,72.49999237,-741.6316082636032,-227.60887780815105,1.0,-741.6316082636032,0.0,71.99999237,75.46999359,0.0,0.0,0.0,0.0,0.0,79.99999237,71.99999237,0.0,0.0,0.0,0.0,0.0,79.99999237,78.8,59.6,80.73387506124999,0.0,75.99999237,80.0,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,71.99999237,65.0,79.99999237,65.0,79.99999237
2025-05-16 19:30:00,73.36999512,0.0,-267.3581672542691,0.0,0.0,0.0,75.99999237,73.8999939,0.0,-0.951836838166879,0.0,0.0,0.0,79.99999237,75.69999695,0.0,-3.9322364196131283,0.0,0.0,0.0,79.99999237,79.19999695,0.0,-550.5942715910504,0.0,0.0,0.0,79.99999237,72.37999725,-558.3022033774912,-229.64860963755413,1.0,-558.3022033774912,0.0,71.99999237,75.59999085,0.0,0.0,0.0,0.0,0.0,79.99999237,72.01999664,0.0,0.0,0.0,0.0,0.0,79.99999237,78.26000137,28.8,80.59550011249999,0.0,75.99999237,80.0,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,71.99999237,65.0,79.99999237,65.0,79.99999237
2025-05-16 19:45:00,73.3999939,0.0,-271.19641271463786,0.0,0.0,0.0,75.99999237,73.99999237,0.0,-0.42562090252282314,0.0,0.0,0.0,79.99999237,75.59999085,0.0,-1.6342838807388018,0.0,0.0,0.0,79.99999237,78.19999695,0.0,0.0,0.0,0.0,0.0,79.99999237,72.31999207,-470.1490240960605,-218.59211388381738,1.0,-470.1490240960605,0.0,71.99999237,75.66999817,0.0,0.0,0.0,0.0,0.0,79.99999237,72.06999207,0.0,0.0,0.0,0.0,0.0,79.99999237,77.73799973,12.2,80.40537505249999,0.0,75.99999237,80.0,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,71.99999237,65.0,79.99999237,65.0,79.99999237
2025-05-16 20:00:00,73.40999603,0.0,-267.4665534738419,0.0,0.0,0.0,75.99999237,73.8999939,0.0,-4.184433074980625,0.0,0.0,0.0,79.99999237,75.3999939,0.0,-2.3730653246432842,0.0,0.0,0.0,79.99999237,78.19999695,0.0,-145.03946987473427,0.0,0.0,0.0,79.99999237,72.47999573,0.0,0.0,0.0,0.0,0.0,79.99999237,75.71999359,0.0,0.0,0.0,0.0,0.0,79.99999237,72.04999542,0.0,0.0,0.0,0.0,0.0,79.99999237,77.10799904,0.0,80.155624915,0.0,75.99999237,80.0,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237
2025-05-16 20:15:00,73.43999481,0.0,-259.33159663478745,0.0,0.0,0.0,75.99999237,73.99999237,0.0,-2.514680622582536,0.0,0.0,0.0,79.99999237,75.09999085,0.0,-2.2375955551774296,0.0,0.0,0.0,79.99999237,78.59999085,0.0,0.0,0.0,0.0,0.0,79.99999237,72.55999756,0.0,0.0,0.0,0.0,0.0,79.99999237,75.73999786,0.0,0.0,0.0,0.0,0.0,79.99999237,72.10999298,0.0,-60.869252934179435,0.0,0.0,0.0,79.99999237,76.24399986,0.0,79.839499975,0.0,75.99999237,80.0,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237
2025-05-16 20:30:00,73.45999146,0.0,-283.6483972511891,0.0,0.0,0.0,75.99999237,73.8999939,0.0,-2.0690466231686417,0.0,0.0,0.0,79.99999237,74.99999237,0.0,-2.319972329896627,0.0,0.0,0.0,79.99999237,78.69999695,0.0,0.0,0.0,0.0,0.0,79.99999237,72.60999298,0.0,0.0,0.0,0.0,0.0,79.99999237,75.77999115,0.0,0.0,0.0,0.0,0.0,79.99999237,72.06999207,0.0,0.0,0.0,0.0,0.0,79.99999237,75.3980011,0.0,79.450250078125,0.0,75.99999237,80.0,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237
2025-05-16 20:45:00,73.45999146,0.0,-244.29238030784734,0.0,0.0,0.0,75.99999237,73.8999939,0.0,-5.111046695357263,0.0,0.0,0.0,79.99999237,74.99999237,0.0,-1.8987475900886848,0.0,0.0,0.0,79.99999237,79.19999695,0.0,-275.5881274633667,0.0,0.0,0.0,79.99999237,72.6499939,0.0,0.0,0.0,0.0,0.0,79.99999237,75.79999542,0.0,0.0,0.0,0.0,0.0,79.99999237,72.10999298,0.0,0.0,0.0,0.0,0.0,79.99999237,74.53399849,0.0,78.987875009375,0.0,75.99999237,80.0,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237
2025-05-16 21:00:00,73.46999359,0.0,-273.00960390577995,0.0,0.0,0.0,75.99999237,73.79999542,0.0,-2.31250955696685,0.0,0.0,0.0,79.99999237,74.99999237,0.0,-2.087929767093609,0.0,0.0,0.0,79.99999237,78.3999939,0.0,0.0,0.0,0.0,0.0,79.99999237,72.69999695,0.0,0.0,0.0,0.0,0.0,79.99999237,75.84999085,0.0,0.0,0.0,0.0,0.0,79.99999237,72.10999298,0.0,0.0,0.0,0.0,0.0,79.99999237,73.68799973,0.0,78.46587507812501,0.0,75.99999237,80.0,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237
2025-05-16 21:15:00,73.46999359,0.0,-282.90922042750975,0.0,0.0,0.0,75.99999237,73.79999542,0.0,-3.9214933998975803,0.0,0.0,0.0,79.99999237,74.8999939,0.0,-2.40533161312082,0.0,0.0,0.0,79.99999237,79.19999695,0.0,0.0,0.0,0.0,0.0,79.99999237,72.71999359,0.0,0.0,0.0,0.0,0.0,79.99999237,75.88999176,0.0,0.0,0.0,0.0,0.0,79.99999237,72.10999298,0.0,0.0,0.0,0.0,0.0,79.99999237,73.25600014,0.0,77.94275012125,0.0,75.99999237,80.0,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237
2025-05-16 21:30:00,73.46999359,0.0,-264.6919957070095,0.0,0.0,0.0,79.99999237,73.8999939,0.0,-2.0524422186071316,0.0,0.0,0.0,79.99999237,74.79999542,0.0,-3.144539216219629,0.0,0.0,0.0,79.99999237,78.69999695,0.0,0.0,0.0,0.0,0.0,79.99999237,72.76999664,0.0,0.0,0.0,0.0,0.0,79.99999237,75.86999512,0.0,0.0,0.0,0.0,0.0,79.99999237,72.11999512,0.0,0.0,0.0,0.0,0.0,79.99999237,72.48199959,0.0,77.4241250525,0.0,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237
2025-05-16 21:45:00,73.46999359,0.0,-258.0184042480735,0.0,0.0,0.0,75.99999237,73.8999939,0.0,-4.128609263913988,0.0,0.0,0.0,79.99999237,74.79999542,0.0,-3.00090265971989,0.0,0.0,0.0,79.99999237,78.8999939,0.0,0.0,0.0,0.0,0.0,79.99999237,72.74999237,0.0,0.0,0.0,0.0,0.0,79.99999237,75.8999939,-2279.076036329943,-1017.1862013142199,1.0,-2279.076036329943,0.0,71.99999237,72.10999298,0.0,0.0,0.0,0.0,0.0,79.99999237,71.72599945,0.0,76.87062504375001,0.0,75.99999237,80.0,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,71.99999237,65.0,79.99999237
2025-05-16 22:00:00,73.48999786,0.0,-269.248511343968,0.0,0.0,0.0,75.99999237,73.8999939,0.0,-2.27302536870625,0.0,0.0,0.0,79.99999237,74.69999695,0.0,-2.3866487153757894,0.0,0.0,0.0,79.99999237,79.09999085,0.0,0.0,0.0,0.0,0.0,79.99999237,72.74999237,0.0,0.0,0.0,0.0,0.0,79.99999237,73.21999359,-3325.4435161068636,-875.524870798401,1.0,-3325.4435161068636,0.0,71.99999237,72.13999176,0.0,0.0,0.0,0.0,0.0,79.99999237,71.29399986,0.0,76.29687500062501,0.0,75.99999237,80.0,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,71.99999237,65.0,79.99999237
2025-05-16 22:15:00,73.48999786,0.0,-267.483759717283,0.0,0.0,0.0,75.99999237,73.79999542,0.0,-2.243483763431916,0.0,0.0,0.0,79.99999237,74.79999542,0.0,-1.5180533019944222,0.0,0.0,0.0,79.99999237,78.99999237,0.0,0.0,0.0,0.0,0.0,79.99999237,72.76999664,0.0,0.0,0.0,0.0,0.0,79.99999237,73.03999329,-2866.7620293831023,-788.9855569982883,1.0,-2866.7620293831023,0.0,71.99999237,72.13999176,0.0,0.0,0.0,0.0,0.0,79.99999237,70.86200028,0.0,75.69612498375001,0.0,75.99999237,80.0,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,71.99999237,65.0,79.99999237
2025-05-16 22:30:00,73.49999237,0.0,-264.58303937360154,0.0,0.0,0.0,79.99999237,73.8999939,0.0,-0.6059714214474567,0.0,0.0,0.0,79.99999237,74.69999695,0.0,-2.2293586160661936,0.0,0.0,0.0,79.99999237,79.09999085,0.0,0.0,0.0,0.0,0.0,79.99999237,72.76999664,0.0,0.0,0.0,0.0,0.0,79.99999237,73.00999451,-2279.076028366714,-762.2819747630517,1.0,-2279.076028366714,0.0,71.99999237,72.11999512,0.0,0.0,0.0,0.0,0.0,79.99999237,70.41200028,0.0,75.07399990687499,0.0,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,71.99999237,65.0,79.99999237
2025-05-16 22:45:00,73.49999237,0.0,-262.36654577671857,0.0,0.0,0.0,75.99999237,73.99999237,0.0,-1.4132100992166339,0.0,0.0,0.0,79.99999237,74.49999237,0.0,-2.187601702843586,0.0,0.0,0.0,79.99999237,78.99999237,0.0,0.0,0.0,0.0,0.0,79.99999237,72.74999237,0.0,-59.114158316602115,0.0,0.0,0.0,79.99999237,72.87999725,-2386.5786310373232,-237.84376609577762,1.0,-2386.5786310373232,0.0,71.99999237,72.11999512,0.0,0.0,0.0,0.0,0.0,79.99999237,69.98000069,0.0,74.45075001875,0.0,75.99999237,80.0,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,71.99999237,65.0,79.99999237
2025-05-16 23:00:00,73.46999359,0.0,-243.40754517580712,0.0,0.0,0.0,75.99999237,73.99999237,0.0,-2.0051206487541915,0.0,0.0,0.0,79.99999237,74.59999085,0.0,-1.0929097329424025,0.0,0.0,0.0,79.99999237,78.8999939,0.0,0.0,0.0,0.0,0.0,79.99999237,72.76999664,0.0,0.0,0.0,0.0,0.0,79.99999237,72.91999817,-1975.0189065301067,-261.45752806415726,1.0,-1975.0189065301067,0.0,71.99999237,72.10999298,0.0,0.0,0.0,0.0,0.0,79.99999237,69.42200165,0.0,73.82525007875,0.0,75.99999237,80.0,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,71.99999237,65.0,79.99999237
2025-05-16 23:15:00,73.44999695,0.0,-258.3346508715871,0.0,0.0,0.0,75.99999237,73.99999237,0.0,-1.716040881269209,0.0,0.0,0.0,79.99999237,74.59999085,0.0,-6.131799414063173,0.0,0.0,0.0,79.99999237,78.79999542,0.0,0.0,0.0,0.0,0.0,79.99999237,72.76999664,0.0,0.0,0.0,0.0,0.0,79.99999237,72.8299942,0.0,0.0,0.0,0.0,0.0,79.99999237,72.11999512,0.0,0.0,0.0,0.0,0.0,79.99999237,68.86399918,0.0,73.20425002750001,0.0,75.99999237,80.0,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237
2025-05-16 23:30:00,73.47999573,0.0,-278.9196128509361,0.0,0.0,0.0,75.99999237,74.09999085,0.0,-2.8553228949603713,0.0,0.0,0.0,79.99999237,74.59999085,0.0,-5.271357870582421,0.0,0.0,0.0,79.99999237,78.3999939,0.0,0.0,0.0,0.0,0.0,79.99999237,72.78999329,0.0,0.0,0.0,0.0,0.0,79.99999237,73.73999786,0.0,0.0,0.0,0.0,0.0,79.99999237,72.13999176,0.0,0.0,0.0,0.0,0.0,79.99999237,68.86399918,0.0,72.616999890625,0.0,75.99999237,80.0,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237
2025-05-16 23:45:00,73.50999451,0.0,-276.2181811051639,0.0,0.0,0.0,75.99999237,74.09999085,0.0,-2.9091968663076218,0.0,0.0,0.0,79.99999237,74.49999237,0.0,-7.00597891553209,0.0,0.0,0.0,79.99999237,78.3999939,0.0,0.0,0.0,0.0,0.0,79.99999237,72.80999756,0.0,0.0,0.0,0.0,0.0,79.99999237,74.11999512,0.0,0.0,0.0,0.0,0.0,79.99999237,72.13999176,0.0,0.0,0.0,0.0,0.0,79.99999237,68.75600014,0.0,72.05562491625001,0.0,75.99999237,80.0,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237
2025-05-17 00:00:00,73.48999786,0.0,-265.72497105400686,0.0,0.0,0.0,79.99999237,74.09999085,0.0,-2.092209721073069,0.0,0.0,0.0,79.99999237,74.49999237,0.0,-4.180520654246826,0.0,0.0,0.0,79.99999237,78.29999542,0.0,0.0,0.0,0.0,0.0,79.99999237,72.78999329,0.0,-62.211213767919354,0.0,0.0,0.0,79.99999237,74.33999634,0.0,0.0,0.0,0.0,0.0,79.99999237,72.10999298,0.0,0.0,0.0,0.0,0.0,79.99999237,68.53999863,0.0,71.520124890625,0.0,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237
2025-05-17 00:15:00,73.46999359,0.0,-260.5053861350381,0.0,0.0,0.0,79.99999237,74.09999085,0.0,-4.278642245421968,0.0,0.0,0.0,79.99999237,74.59999085,0.0,-1.8075715522126083,0.0,0.0,0.0,79.99999237,77.69999695,0.0,0.0,0.0,0.0,0.0,79.99999237,72.80999756,0.0,0.0,0.0,0.0,0.0,79.99999237,74.40999603,0.0,0.0,0.0,0.0,0.0,79.99999237,72.11999512,0.0,0.0,0.0,0.0,0.0,79.99999237,68.43199959,0.0,71.03187487375,0.0,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237
2025-05-17 00:30:00,73.43999481,0.0,-260.93490722461837,0.0,0.0,0.0,79.99999237,73.99999237,0.0,-3.637125682698974,0.0,0.0,0.0,79.99999237,74.69999695,0.0,-1.3906537650895505,0.0,0.0,0.0,79.99999237,77.8999939,0.0,0.0,0.0,0.0,0.0,79.99999237,72.80999756,0.0,0.0,0.0,0.0,0.0,79.99999237,74.65999603,0.0,0.0,0.0,0.0,0.0,79.99999237,72.08999634,0.0,0.0,0.0,0.0,0.0,79.99999237,68.53999863,0.0,70.603249719375,0.0,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237
2025-05-17 00:45:00,73.40999603,0.0,-263.81435245719047,0.0,0.0,0.0,79.99999237,73.99999237,0.0,-4.182341231398811,0.0,0.0,0.0,79.99999237,74.59999085,0.0,-5.08920618089547,0.0,0.0,0.0,79.99999237,77.59999085,0.0,0.0,0.0,0.0,0.0,79.99999237,72.80999756,0.0,0.0,0.0,0.0,0.0,79.99999237,74.87999725,0.0,0.0,0.0,0.0,0.0,79.99999237,72.10999298,0.0,0.0,0.0,0.0,0.0,79.99999237,68.53999863,0.0,70.228624728125,0.0,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237,65.0,79.99999237
